Frame number,6894
First frame,1
Point frequency,200
Analog frequency,1000

Time,Force.Fx1,Force.Fy1,Force.Fz1,Force.Fx2,Force.Fy2,Force.Fz2,accel.x,accel.y,accel.z,accel.x,accel.y,accel.z
s,N,N,N,N,N,N,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�,mm/s�
15.728,39.73,-187.82,-1962.45,33.6355,26.5867,-30.2056,2.92047,10.5715,7.63156,9.95912,2.08492,-9.11812
15.729,13.8165,-189.823,-1970.88,33.5396,26.5212,-30.9829,2.6949,10.2521,7.52329,7.82781,4.16298,-9.29757
15.73,-12.5729,-187.623,-1978.59,30.3332,23.6428,-29.0397,2.4282,9.92915,7.41254,6.76474,6.12843,-9.30675
15.731,-36.3175,-180.821,-1985.46,24.5159,18.1757,-24.7422,2.1205,9.59813,7.30015,6.61702,7.88489,-9.11876
15.732,-54.5998,-169.831,-1991.2,16.939,10.8572,-18.9273,1.77381,9.25556,7.18596,7.14954,9.38443,-8.74471
15.733,-65.2603,-155.771,-1995.46,8.48823,2.69072,-12.5654,1.39218,8.89922,7.06848,8.09786,10.6211,-8.22729
15.734,-67.093,-140.26,-1998,-0.114736,-5.30079,-6.45981,0.981878,8.52797,6.94531,9.2127,11.6172,-7.63398
15.735,-59.9781,-125.174,-1998.74,-8.31034,-12.1129,-1.1552,0.551353,8.14153,6.81386,10.2907,12.4109,-7.04446
15.736,-44.8322,-112.335,-1997.95,-15.5569,-16.7183,2.98936,0.110892,7.73989,6.67174,11.1938,13.0514,-6.52266
15.737,-23.4351,-103.147,-1996.1,-21.216,-18.2854,5.74133,-0.328001,7.32272,6.51648,11.8575,13.5978,-6.08413
15.738,1.78504,-98.3014,-1993.78,-24.5743,-16.6027,7.00372,-0.75346,6.88897,6.34533,12.2831,14.1165,-5.69315
15.739,27.9688,-97.6897,-1991.51,-25.0135,-12.2343,6.82986,-1.1541,6.43686,6.15576,12.5143,14.6712,-5.3
15.74,52.0805,-100.494,-1989.64,-22.2953,-6.24449,5.41517,-1.51975,5.96415,5.94639,12.6113,15.3091,-4.88392
15.741,71.2541,-105.371,-1988.34,-16.7836,0.189347,3.07024,-1.84201,5.46821,5.71783,12.6332,16.0483,-4.46553
15.742,83.2046,-110.672,-1987.69,-9.31941,5.96411,0.166118,-2.11479,4.94602,5.47301,12.6322,16.8766,-4.08843
15.743,86.5826,-114.709,-1987.76,-0.80483,10.0764,-2.93256,-2.33485,4.39467,5.21677,12.6486,17.7617,-3.79717
15.744,81.1599,-116.041,-1988.66,8.10061,11.7965,-5.92286,-2.50194,3.81228,4.95466,12.7025,18.6642,-3.62902
15.745,67.8184,-113.705,-1990.38,16.9744,10.9622,-8.58751,-2.61854,3.19904,4.69174,12.7879,19.5451,-3.61139
15.746,48.3725,-107.337,-1992.77,25.391,7.94344,-10.7321,-2.68912,2.55762,4.43215,12.8757,20.3672,-3.75362
15.747,25.2779,-97.1713,-1995.42,32.6692,3.29733,-12.0775,-2.71941,1.89305,4.17943,12.9218,21.0946,-4.0388
15.748,1.29649,-83.9656,-1997.75,37.9155,-2.36947,-12.2923,-2.71589,1.21203,3.93688,12.8795,21.6926,-4.42361
15.749,-20.8256,-68.8634,-1999.12,40.3795,-8.27945,-11.2101,-2.68538,0.522186,3.7075,12.71,22.1279,-4.84525
15.75,-38.6355,-53.2122,-1999.01,39.7662,-13.4642,-9.02888,-2.63448,-0.168579,3.49362,12.3916,22.3707,-5.23111
15.751,-50.1979,-38.3558,-1997.13,36.2752,-16.935,-6.2781,-2.56894,-0.852504,3.29674,11.9228,22.3996,-5.51079
15.752,-54.2879,-25.433,-1993.43,30.4621,-17.9097,-3.5519,-2.4933,-1.52235,3.11745,11.3204,22.209,-5.63031
15.753,-50.5717,-15.2442,-1988.05,23.0836,-16.0394,-1.23329,-2.41081,-2.17176,2.95553,10.6144,21.8141,-5.56343
15.754,-39.7261,-8.20868,-1981.24,14.9598,-11.5528,0.574546,-2.32362,-2.79568,2.80997,9.84316,21.2517,-5.31411
15.755,-23.3967,-4.3548,-1973.38,6.82357,-5.13299,1.9397,-2.23257,-3.39061,2.67935,9.04796,20.5723,-4.91123
15.756,-3.92446,-3.30456,-1964.99,-0.777824,2.40432,2.97087,-2.13699,-3.95464,2.56236,8.27058,19.83,-4.40183
15.757,16.104,-4.29489,-1956.67,-7.43974,10.2749,3.741,-2.03506,-4.48734,2.45812,7.55282,19.0727,-3.84456
15.758,34.2922,-6.27407,-1949.01,-12.7499,17.631,4.25281,-1.92464,-4.98944,2.36625,6.93768,18.3365,-3.30047
15.759,48.6928,-8.04913,-1942.52,-16.1978,23.451,4.43203,-1.80409,-5.46243,2.28656,6.46853,17.6445,-2.82287
15.76,57.9084,-8.45004,-1937.61,-17.3219,26.6832,4.16727,-1.67252,-5.90793,2.21855,6.1838,17.0084,-2.45102
15.761,61.1537,-6.49214,-1934.52,-16.014,26.6265,3.38831,-1.52994,-6.32712,2.16114,6.10825,16.4322,-2.20776
15.762,58.3313,-1.51869,-1933.24,-12.6384,23.2405,2.12086,-1.37741,-6.72025,2.11271,6.24483,15.9158,-2.09945
15.763,50.0599,6.69963,-1933.41,-7.83319,17.1537,0.477839,-1.21701,-7.08637,2.07131,6.57152,15.4588,-2.11753
15.764,37.5956,17.931,-1934.37,-2.22866,9.36845,-1.38392,-1.05163,-7.42296,2.03472,7.04452,15.0632,-2.24115
15.765,22.6655,31.5142,-1935.22,3.66386,0.88406,-3.28662,-0.884443,-7.72579,2.00045,7.60573,14.7347,-2.43959
15.766,7.2457,46.4349,-1935.08,9.38097,-7.44525,-5.0134,-0.71825,-7.98905,1.96613,8.19166,14.4833,-2.67531
15.767,-6.72361,61.441,-1933.2,14.4221,-14.8407,-6.29689,-0.554744,-8.20574,1.93022,8.74232,14.3221,-2.90896
15.768,-17.6542,75.2075,-1929.14,18.3147,-20.6188,-6.90292,-0.394169,-8.36832,1.89248,9.20985,14.2653,-3.10517
15.769,-24.5449,86.5447,-1922.76,20.7385,-24.3032,-6.77126,-0.235529,-8.46945,1.85387,9.56547,14.327,-3.23697
15.77,-27.0413,94.6126,-1914.12,21.4883,-25.5793,-6.03833,-0.0771341,-8.50267,1.81619,9.80245,14.5193,-3.28836
15.771,-25.3365,99.0816,-1903.43,20.4207,-24.2273,-4.93606,0.082909,-8.46303,1.78171,9.93377,14.8516,-3.25602
15.772,-20.0178,100.201,-1890.93,17.6102,-20.3176,-3.70312,0.246387,-8.34734,1.75293,9.98596,15.3283,-3.14894
15.773,-11.9511,98.7655,-1877,13.4955,-14.4123,-2.52683,0.4147,-8.1543,1.73234,9.9916,15.947,-2.98518
15.774,-2.21339,95.9755,-1862.16,8.75224,-7.41653,-1.50826,0.588525,-7.8845,1.72211,9.98235,16.6975,-2.78646
15.775,7.97449,93.2105,-1847.04,4.02713,-0.255943,-0.674629,0.767515,-7.54039,1.7236,9.98355,17.5626,-2.57271
15.776,17.3736,91.7828,-1832.28,-0.19037,6.25449,-0.0111231,0.95024,-7.12642,1.7369,10.0113,18.521,-2.3583
15.777,24.9004,92.7495,-1818.31,-3.51662,11.3142,0.515836,1.13433,-6.64912,1.76059,10.0728,19.551,-2.15123
15.778,29.7709,96.7868,-1805.25,-5.61121,14.0814,0.937667,1.31666,-6.117,1.79205,10.1686,20.6332,-1.95424
15.779,31.5703,104.093,-1792.85,-6.25263,13.9423,1.26966,1.49328,-5.54015,1.82794,10.2949,21.7512,-1.76661
15.78,30.2563,114.333,-1780.65,-5.49158,10.9342,1.5276,1.65946,-4.92983,1.8647,10.4466,22.8909,-1.58718
15.781,26.1121,126.682,-1768.17,-3.64629,5.75259,1.75134,1.80968,-4.29799,1.89888,10.6179,24.0383,-1.41788
15.782,19.6418,139.961,-1755.05,-1.1209,-0.664848,1.9866,1.93808,-3.65686,1.92722,10.8041,25.178,-1.26456
15.783,11.4391,152.843,-1741.08,1.71932,-7.40965,2.24751,2.03888,-3.0184,1.94668,11.0004,26.2919,-1.13365
15.784,2.09868,164.07,-1726.15,4.53298,-13.5529,2.49876,2.10689,-2.39384,1.95459,11.1988,27.3591,-1.02959
15.785,-7.77951,172.667,-1710.2,6.94974,-18.0861,2.66002,2.13779,-1.79313,1.94877,11.3845,28.356,-0.956438
15.786,-17.5323,178.098,-1693.18,8.58988,-20.16,2.63917,2.1284,-1.22438,1.92751,11.5354,29.2577,-0.919305
15.787,-26.4239,180.331,-1675.09,9.2148,-19.5137,2.38498,2.07694,-0.693478,1.88954,11.6237,30.0408,-0.921396
15.788,-33.7313,179.823,-1656,8.88748,-16.6251,1.92141,1.9832,-0.203931,1.8343,11.6205,30.6857,-0.95968
15.789,-38.8811,177.429,-1636.02,7.91733,-12.3939,1.33457,1.84838,0.242753,1.76237,11.5005,31.1794,-1.02412
15.79,-41.5574,174.24,-1615.31,6.62706,-7.6972,0.724687,1.67479,0.64664,1.67567,11.2463,31.5159,-1.10055
15.791,-41.7296,171.386,-1594.03,5.19272,-3.18162,0.172557,1.46564,1.00915,1.57712,10.8526,31.6969,-1.17443
15.792,-39.6213,169.874,-1572.34,3.6283,0.698579,-0.259667,1.22468,1.33312,1.46994,10.3275,31.7313,-1.23352
15.793,-35.6581,170.488,-1550.36,1.821,3.57569,-0.515579,0.955742,1.62291,1.3572,9.69212,31.6351,-1.26926
15.794,-30.4118,173.721,-1528.26,-0.396533,5.14642,-0.551343,0.66219,1.88405,1.24163,8.97726,31.4316,-1.2772
15.795,-24.5534,179.663,-1506.22,-3.10302,5.31243,-0.38034,0.346828,2.12255,1.1257,8.21818,31.1499,-1.2568
15.796,-18.8186,187.932,-1484.42,-6.16849,4.28127,-0.105736,0.0122605,2.34408,1.01135,7.44932,30.823,-1.21088
15.797,-13.9772,197.707,-1462.91,-9.25325,2.42115,0.11018,-0.338618,2.5536,0.89952,6.6996,30.4848,-1.1448
15.798,-10.7959,207.88,-1441.58,-11.9211,0.0758295,0.109126,-0.702472,2.7554,0.790098,5.98927,30.167,-1.06559
15.799,-9.95936,217.243,-1420.2,-13.8654,-2.45733,-0.19732,-1.07571,2.95317,0.682082,5.32867,29.8963,-0.980933
15.8,-11.9183,224.679,-1398.56,-15.0241,-4.86933,-0.791652,-1.45466,3.14979,0.573811,4.71846,29.6926,-0.89746
15.801,-16.7296,229.365,-1376.54,-15.3552,-6.78447,-1.57802,-1.83543,3.34717,0.463403,4.15105,29.5684,-0.818953
15.802,-24.0189,230.948,-1354.15,-14.6033,-7.76236,-2.42952,-2.21353,3.54625,0.349377,3.61252,29.5287,-0.745728
15.803,-33.1126,229.604,-1331.41,-12.462,-7.4631,-3.23669,-2.58377,3.74726,0.231036,3.08492,29.5709,-0.675893
15.804,-43.2188,225.991,-1308.25,-8.94426,-5.883,-3.97613,-2.94044,3.94964,0.108414,2.54867,29.6858,-0.6075
15.805,-53.5136,221.115,-1284.56,-4.46985,-3.36108,-4.72181,-3.27773,4.15182,-0.0179326,1.98519,29.8591,-0.539653
15.806,-63.1418,216.174,-1260.24,0.3851,-0.357792,-5.55309,-3.59003,4.35105,-0.146822,1.37945,30.074,-0.472154
15.807,-71.2457,212.352,-1235.28,5.07367,2.69263,-6.4554,-3.87228,4.54371,-0.276266,0.721755,30.3134,-0.405121
15.808,-77.0657,210.592,-1209.81,9.0415,5.3642,-7.276,-4.12033,4.72597,-0.403799,0.00858277,30.5624,-0.339232
15.809,-80.0479,211.414,-1184.07,11.6972,7.22089,-7.73822,-4.33121,4.89438,-0.527064,-0.75725,30.8093,-0.275403
15.81,-79.9211,214.821,-1158.32,12.6323,7.95962,-7.57918,-4.50339,5.04633,-0.644011,-1.56711,31.0456,-0.213443
15.811,-76.7544,220.308,-1132.72,11.9353,7.61598,-6.76285,-4.63683,5.18015,-0.752827,-2.40763,31.2665,-0.151246
15.812,-71.0016,226.955,-1107.29,10.153,6.53803,-5.5163,-4.73302,5.29493,-0.852032,-3.26249,31.4693,-0.0858524
15.813,-63.4785,233.596,-1081.93,7.91779,5.13876,-4.14192,-4.79461,5.39037,-0.940733,-4.11491,31.6525,-0.0154262
15.814,-55.2149,239.057,-1056.54,5.68864,3.72158,-2.85789,-4.8251,5.46667,-1.0187,-4.95078,31.8153,0.0594511
15.815,-47.24,242.37,-1031.02,3.72876,2.46307,-1.77891,-4.82829,5.52466,-1.08622,-5.76104,31.9559,0.135669
15.816,-40.4284,242.936,-1005.31,2.15736,1.44583,-0.946455,-4.80776,5.56584,-1.14403,-6.54256,32.072,0.208391
15.817,-35.4769,240.594,-979.404,0.996674,0.68858,-0.354993,-4.76641,5.59253,-1.19341,-7.29725,32.1615,0.272034
15.818,-32.9388,235.598,-953.36,0.210506,0.171105,0.0273926,-4.70592,5.60783,-1.23617,-8.03059,32.2228,0.320516
15.819,-33.1879,228.55,-927.249,-0.2666,-0.146817,0.24398,-4.62657,5.61543,-1.27422,-8.75035,32.255,0.34694
15.82,-36.3065,220.278,-901.13,-0.509128,-0.312103,0.339419,-4.52736,5.61937,-1.30902,-9.46523,32.2581,0.343936
15.821,-42.0031,211.71,-875.047,-0.587868,-0.369924,0.353824,-4.40654,5.62379,-1.3411,-10.1823,32.2334,0.305365
15.822,-49.632,203.735,-849.046,-0.563052,-0.359064,0.319922,-4.26237,5.63278,-1.36984,-10.9037,32.1835,0.229
15.823,-58.2851,197.076,-823.176,-0.481653,-0.310011,0.262287,-4.09377,5.65024,-1.39374,-11.6241,32.1122,0.118851
15.824,-66.9027,192.192,-797.485,-0.377428,-0.244846,0.197878,-3.9007,5.67961,-1.41101,-12.3316,32.024,-0.014899
15.825,-74.3997,189.229,-771.999,-0.272505,-0.178188,0.137255,-3.68408,5.72361,-1.42011,-13.0097,31.9236,-0.158987
15.826,-79.8337,188.021,-746.716,-0.17969,-0.118618,0.0860347,-3.44559,5.78406,-1.41995,-13.6418,31.8142,-0.301427
15.827,-82.5786,188.13,-721.588,-0.104902,-0.0702264,0.0463283,-3.18742,5.8621,-1.41032,-14.2129,31.6979,-0.434701
15.828,-82.3978,188.928,-696.531,-0.0493957,-0.0340306,0.0179755,-2.91223,5.95846,-1.3924,-14.7104,31.575,-0.556193
15.829,-79.3698,189.7,-671.475,-0.0115931,-0.00916253,-0.000469089,-2.62324,6.07374,-1.36897,-15.1237,31.4455,-0.665532
15.83,-73.7705,189.739,-646.45,0.0115238,0.00622782,-0.0110179,-2.32434,6.20851,-1.34436,-15.4449,31.309,-0.761102
15.831,-66.0451,188.438,-621.617,0.0234409,0.014334,-0.0157693,-2.02008,6.36348,-1.32423,-15.6702,31.1649,-0.839194
15.832,-56.8745,185.357,-597.222,0.0274979,0.0172857,-0.0166211,-1.71549,6.53962,-1.31531,-15.8014,31.0115,-0.896226
15.833,-47.1991,180.271,-573.505,0.0265521,0.0169219,-0.0151292,-1.41567,6.738,-1.32494,-15.8463,30.846,-0.931278
15.834,-38.0838,173.224,-550.612,0.0228426,0.0146952,-0.0124676,-1.12565,6.9595,-1.36048,-15.8194,30.6649,-0.946896
15.835,-30.4859,164.556,-528.552,0.0179864,0.0116629,-0.00945087,-0.850526,7.20449,-1.4282,-15.74,30.4648,-0.947883
15.836,-25.0812,154.871,-507.221,0.0130499,0.00852901,-0.00658962,-0.595725,7.47237,-1.53216,-15.6295,30.2433,-0.939046
15.837,-22.2131,144.955,-486.507,0.00865578,0.00571028,-0.00415889,-0.36721,7.76122,-1.67316,-15.5071,29.9999,-0.924052
15.838,-21.9103,135.652,-466.415,0.00509739,0.00340884,-0.0022655,-0.171093,8.06727,-1.84794,-15.3848,29.7365,-0.906614
15.839,-23.9142,127.748,-447.128,0.00244375,0.00167921,-0.000906786,-0.0127469,8.38462,-2.04847,-15.2655,29.4566,-0.892436
15.84,-27.7323,121.87,-428.924,0.000626678,0.000484549,-1.74806e-05,0.104198,8.70491,-2.26166,-15.143,29.1654,-0.889403
15.841,-32.7472,118.412,-411.992,-0.000492764,-0.000260092,0.000495911,0.178471,9.01727,-2.47031,-15.007,28.869,-0.905452
15.842,-38.3231,117.471,-396.283,-0.00107764,-0.000657215,0.000731961,0.211176,9.30871,-2.65535,-14.8464,28.5741,-0.945174
15.843,-43.8203,118.809,-381.495,-0.00128543,-0.000807185,0.00078041,0.205449,9.56525,-2.79942,-14.6519,28.2889,-1.006
15.844,-48.5494,121.865,-367.165,-0.00125165,-0.000797174,0.000715222,0.16606,9.7738,-2.89058,-14.4151,28.0231,-1.0747
15.845,-51.8017,125.811,-352.823,-0.00108299,-0.000696375,0.000592469,0.0988634,9.92448,-2.92515,-14.1268,27.7884,-1.12561
15.846,-53.0129,129.642,-338.115,-0.000856908,-0.000555395,0.000451255,0.0100265,10.0123,-2.90891,-13.7754,27.5979,-1.12224
15.847,-51.9459,132.3,-322.907,-0.000624754,-0.000408121,0.000316263,-0.0947664,10.0384,-2.85703,-13.348,27.4643,-1.02283
15.848,-48.7301,132.866,-307.313,-0.00041679,-0.000274788,0.000200943,-0.210703,10.0101,-2.79291,-12.8361,27.399,-0.789714
15.849,-43.7439,130.765,-291.607,-0.000247529,-0.000165366,0.000110682,-0.33361,9.94059,-2.74519,-12.2429,27.4109,-0.400465
15.85,-37.4635,125.893,-276.067,-0.000120701,-8.27379e-05,4.559e-05,-0.459127,9.8472,-2.74275,-11.5891,27.5047,0.14366
15.851,-30.3857,118.63,-260.855,-3.33903e-05,-2.53664e-05,2.72994e-06,-0.581536,9.74873,-2.80831,-10.912,27.6808,0.817403
15.852,-23.0272,109.746,-246.011,2.07901e-05,1.06437e-05,-2.2238e-05,-0.692677,9.66278,-2.9526,-10.2605,27.935,1.57998
15.853,-15.9363,100.269,-231.556,4.94625e-05,3.00788e-05,-3.3942e-05,-0.781485,9.6031,-3.17106,-9.68591,28.2587,2.38706
15.854,-9.66813,91.2946,-217.589,6.00505e-05,3.76669e-05,-3.66245e-05,-0.834544,9.57768,-3.4437,-9.23304,28.6393,3.20061
15.855,-4.72011,83.7809,-204.307,5.89786e-05,3.75388e-05,-3.38002e-05,-0.837707,9.58776,-3.73815,-8.93093,29.0613,3.99534
15.856,-1.45788,78.4033,-191.939,5.13306e-05,3.29896e-05,-2.81466e-05,-0.778616,9.62834,-4.01534,-8.78757,29.5076,4.76258
15.857,-0.0517067,75.521,-180.644,4.08135e-05,2.64409e-05,-2.15402e-05,-0.649645,9.69005,-4.23734,-8.7894,29.9619,5.51089
15.858,-0.431232,75.2047,-170.429,2.99006e-05,1.95232e-05,-1.51738e-05,-0.450431,9.76199,-4.37595,-8.90643,30.4098,6.262
15.859,-2.28388,77.2565,-161.126,2.00614e-05,1.32183e-05,-9.70428e-06,-0.189315,9.83482,-4.41988,-9.10084,30.8394,7.04188
15.86,-5.12808,81.1978,-152.398,1.20125e-05,8.01727e-06,-5.40258e-06,0.116485,9.90338,-4.37814,-9.33651,31.2406,7.86906
15.861,-8.44956,86.2649,-143.822,5.95255e-06,4.0711e-06,-2.2852e-06,0.441963,9.96795,-4.27798,-9.58603,31.6027,8.7447
15.862,-11.8177,91.4721,-135.032,1.7587e-06,1.31686e-06,-2.20399e-07,0.75686,10.034,-4.15763,-9.83298,31.9125,9.64835
15.863,-14.9029,95.742,-125.849,-8.62245e-07,-4.23695e-07,9.93036e-07,1.02975,10.1104,-4.05606,-10.0687,32.1529,10.5418
15.864,-17.424,98.0572,-116.296,-2.26636e-06,-1.37391e-06,1.57231e-06,1.23311,10.2065,-4.00373,-10.2856,32.3037,11.3802
15.865,-19.1179,97.6062,-106.518,-2.80345e-06,-1.75644e-06,1.7179e-06,1.34802,10.3295,-4.01711,-10.4702,32.3421,12.128
15.866,-19.768,93.9222,-96.6672,-2.778e-06,-1.76696e-06,1.59679e-06,1.367,10.4818,-4.09774,-10.5998,32.2443,12.7713
15.867,-19.2618,86.9853,-86.8243,-2.43217e-06,-1.56234e-06,1.33679e-06,1.29418,10.6596,-4.23414,-10.6438,31.9874,13.3229
15.868,-17.6347,77.2456,-76.9563,-1.94336e-06,-1.25843e-06,1.02792e-06,1.14282,10.8537,-4.40565,-10.5699,31.5506,13.8155
15.869,-15.0854,65.5366,-66.9273,-1.43061e-06,-9.33656e-07,7.27776e-07,0.931203,11.0511,-4.58758,-10.3523,30.9168,14.2851
15.87,-11.9593,52.8978,-56.5896,-9.65249e-07,-6.35612e-07,4.68442e-07,0.677875,11.2366,-4.75722,-9.97955,30.0741,14.7539
15.871,-8.69431,40.3801,-45.9512,-5.82604e-07,-3.88471e-07,2.63487e-07,0.397417,11.3957,-4.89904,-9.45914,29.017,15.219
15.872,-5.71427,28.9133,-35.3359,-2.93141e-07,-2.00061e-07,1.14234e-07,0.097634,11.5166,-5.00752,-8.81837,27.7479,15.6509
15.873,-3.30821,19.244,-25.3958,-9.17637e-08,-6.78822e-08,1.48009e-08,-0.221499,11.5922,-5.08699,-8.09968,26.2776,16.0013
15.874,-1.58408,11.8771,-16.8722,3.49587e-08,1.62074e-08,-4.41328e-08,-0.567526,11.6204,-5.14878,-7.35255,24.626,16.2167
15.875,-0.520275,7.01524,-10.2688,1.0365e-07,6.26225e-08,-7.27551e-08,-0.95416,11.6044,-5.20688,-6.62416,22.8211,16.2562
15.876,-0.0374117,4.57481,-5.72573,1.30786e-07,8.18427e-08,-8.05372e-08,-1.39894,11.5505,-5.27358,-5.95157,20.8972,16.1088
15.877,-0.0360438,4.26891,-3.10384,1.30796e-07,8.31357e-08,-7.54096e-08,-1.9201,11.4667,-5.35683,-5.35627,18.8906,15.8031
15.878,-0.409851,5.67113,-2.09866,1.15207e-07,7.39673e-08,-6.34707e-08,-2.53296,11.3605,-5.45994,-4.84176,16.8371,15.4016
15.879,-1.04699,8.22837,-2.309,9.25083e-08,5.98771e-08,-4.90391e-08,-3.24664,11.2379,-5.58304,-4.39497,14.7722,14.9819
15.88,-1.82221,11.2331,-3.26675,6.84286e-08,4.46371e-08,-3.4895e-08,-4.06156,11.1025,-5.7253,-3.99147,12.7332,14.6125
15.881,-2.58847,13.8451,-4.46478,4.64255e-08,3.0553e-08,-2.26024e-08,-4.96871,10.955,-5.88661,-3.60261,10.7617,14.332
15.882,-3.19159,15.3291,-5.44969,2.82397e-08,1.88126e-08,-1.284e-08,-5.95059,10.7946,-6.06789,-3.20133,8.90261,14.1366
15.883,-3.50897,15.3687,-5.9371,1.44169e-08,9.81953e-09,-5.69627e-09,-6.98343,10.6197,-6.26985,-2.76447,7.19834,13.9814
15.884,-3.47996,14.0897,-5.83263,4.75055e-09,3.47821e-09,-9.09824e-10,-8.04011,10.4292,-6.4919,-2.27175,5.68217,13.7958
15.885,-3.12934,11.874,-5.20243,-1.37348e-09,-5.82425e-10,1.95063e-09,-9.09328,10.2243,-6.7331,-1.70365,4.37241,13.5089
15.886,-2.56951,9.22093,-4.2428,-4.73075e-09,-2.84765e-09,3.36268e-09,-10.1182,10.0087,-6.99471,-1.04049,3.27129,13.075
15.887,-1.94128,6.59621,-3.18521,-6.09699e-09,-3.81054e-09,3.77363e-09,-11.095,9.78893,-7.28188,-0.26405,2.36913,12.4863
15.888,-1.34863,4.30069,-2.19739,-6.1556e-09,-3.90984e-09,3.55999e-09,-12.0093,9.57437,-7.60283,0.638546,1.65067,11.7699
15.889,-0.84709,2.46812,-1.36746,-5.4554e-09,-3.50078e-09,3.01272e-09,-12.8529,9.37661,-7.96583,1.67003,1.09918,10.9727
15.89,-0.457738,1.12023,-0.727251,-4.40239e-09,-2.84821e-09,2.33887e-09,-13.623,9.20849,-8.37577,2.81829,0.696461,10.144
15.891,-0.179305,0.211693,-0.272457,-3.27209e-09,-2.13344e-09,1.67259e-09,-14.3215,9.08258,-8.83171,4.05354,0.420894,9.32349
15.892,0.00215774,-0.335909,0.0215106,-2.23211e-09,-1.46812e-09,1.0901e-09,-14.9543,9.00953,-9.32606,5.32912,0.246509,8.53761
15.893,0.106233,-0.610705,0.187963,-1.36804e-09,-9.10555e-10,6.25226e-10,-15.5299,8.9967,-9.84613,6.58635,0.144784,7.80097
15.894,0.153405,-0.695888,0.261255,-7.08144e-10,-4.81423e-10,2.83404e-10,-16.0587,9.04745,-10.3781,7.76252,0.0890721,7.11975
15.895,0.162237,-0.661896,0.272247,-2.44306e-10,-1.77295e-10,5.30839e-11,-16.5523,9.16122,-10.9116,8.79957,0.0599976,6.49516
15.896,0.147973,-0.563438,0.246107,5.15062e-11,1.87022e-11,-8.5668e-11,-17.0237,9.33386,-11.4431,9.65139,0.0497472,5.92572
15.897,0.122129,-0.439654,0.201736,2.15443e-10,1.29161e-10,-1.5523e-10,-17.4865,9.55823,-11.9758,10.2884,0.0647089,5.40802
15.898,0.0927094,-0.316066,0.152173,2.84012e-10,1.77271e-10,-1.76718e-10,-17.9545,9.82465,-12.5167,10.6989,0.127395,4.9355
15.899,0.0647413,-0.207326,0.105534,2.89575e-10,1.83796e-10,-1.68003e-10,-18.4398,10.1214,-13.0742,10.8896,0.277826,4.49604
15.9,0.0409422,-0.120087,0.0661364,2.58248e-10,1.65635e-10,-1.42962e-10,-18.9506,10.4356,-13.6558,10.8851,0.572556,4.06958
15.901,0.0223775,-0.0556119,0.0355996,2.09448e-10,1.35445e-10,-1.1152e-10,-19.4897,10.754,-14.2676,10.7282,1.07828,3.62797
15.902,0.00903577,-0.0119114,0.013798,1.56418e-10,1.01939e-10,-8.01465e-11,-20.0531,11.0645,-14.9132,10.4799,1.85765,3.1392
15.903,0.000287626,0.0146345,-0.000381889,1.07279e-10,7.05207e-11,-5.2552e-11,-20.6306,11.3567,-15.5933,10.2177,2.94859,2.57641
15.904,-0.00477642,0.0281522,-0.00848911,6.62366e-11,4.40481e-11,-3.04199e-11,-21.2067,11.6236,-16.3054,10.0319,4.34395,1.92814
15.905,-0.00711853,0.0325678,-0.0121383,3.47419e-11,2.35751e-11,-1.40666e-11,-21.7634,11.8619,-17.0445,10.0181,5.98195,1.20499
15.906,-0.00761642,0.0312237,-0.0127891,1.24918e-11,8.99198e-12,-2.98489e-12,-22.2815,12.0732,-17.8045,10.2657,7.75425,0.439832
15.907,-0.00699462,0.0267282,-0.0116386,-1.79011e-12,-4.66491e-13,3.74532e-12,-22.7425,12.2636,-18.5798,10.8454,9.52956,-0.317745
15.908,-0.00580318,0.0209569,-0.00958947,-9.78782e-12,-5.85123e-12,7.17173e-12,-23.1312,12.4426,-19.3652,11.7964,11.1833,-1.01034
15.909,-0.00442627,0.01514,-0.00726802,-1.32186e-11,-8.25199e-12,8.29028e-12,-23.4363,12.6222,-20.1559,13.1182,12.6222,-1.58282
15.91,-0.0031069,0.00999057,-0.00506676,-1.36143e-11,-8.65072e-12,7.94814e-12,-23.653,12.8146,-20.9466,14.7658,13.797,-1.99119
15.911,-0.0019779,0.00583876,-0.00319707,-1.22174e-11,-7.85013e-12,6.80556e-12,-23.7835,13.0306,-21.7308,16.6533,14.7039,-2.20853
15.912,-0.00109297,0.00275554,-0.00174091,-9.95592e-12,-6.45387e-12,5.33618e-12,-23.8385,13.278,-22.501,18.661,15.3773,-2.22706
15.913,-0.000453863,0.000654305,-0.000696133,-7.46661e-12,-4.87888e-12,3.84945e-12,-23.8361,13.56,-23.2481,20.6494,15.8781,-2.05703
15.914,-3.22983e-05,-0.00063181,-1.24393e-05,-5.14284e-12,-3.38475e-12,2.52307e-12,-23.8018,13.8756,-23.9621,22.4734,16.2789,-1.72327
15.915,0.000213932,-0.00129594,0.000382135,-3.19135e-12,-2.10943e-12,1.43762e-12,-23.7659,14.2203,-24.6339,23.9977,16.6487,-1.26025
15.916,0.000329996,-0.00152327,0.000563436,-1.68711e-12,-1.10452e-12,6.08307e-13,-23.7608,14.5875,-25.2569,25.11,17.0406,-0.705983
15.917,0.000357383,-0.00147236,0.000600501,-6.20698e-13,-3.66082e-13,1.16332e-14,-23.817,14.97,-25.83,25.7314,17.4853,-0.0967472
